01/08/2015|00:00|10.40.1.100|11|11
01/08/2015|00:00|10.40.1.101|3|3
01/08/2015|00:00|10.40.1.102|4|4
01/08/2015|00:00|10.40.1.103|2|2
01/08/2015|00:00|10.40.1.104|2|2
01/08/2015|00:00|10.40.1.105|1|1
01/08/2015|00:00|10.40.1.106|0|0
01/08/2015|00:00|10.40.1.107|1|1
01/08/2015|00:00|10.40.1.108|0|0
01/08/2015|00:00|10.40.1.109|0|0
01/08/2015|00:00|10.40.1.110|5|5
01/08/2015|00:00|10.40.1.111|5|5
01/08/2015|00:00|10.40.1.112|6|6
01/08/2015|00:00|10.40.1.113|9|9
01/08/2015|00:00|10.40.10.100|1|1
01/08/2015|00:00|10.40.10.101|0|0
01/08/2015|00:00|10.40.11.100|0|0
01/08/2015|00:00|10.40.11.101|1|1
01/08/2015|00:00|10.40.11.102|1|1
01/08/2015|00:00|10.40.12.100|4|4
01/08/2015|00:00|10.40.12.101|1|1
01/08/2015|00:00|10.40.12.102|0|0
01/08/2015|00:00|10.40.13.100|0|0
01/08/2015|00:00|10.40.13.101|0|0
01/08/2015|00:00|10.40.13.102|1|1
01/08/2015|00:00|10.40.13.103|6|6
01/08/2015|00:00|10.40.13.104|3|3
01/08/2015|00:00|10.40.13.105|3|3
01/08/2015|00:00|10.40.15.100|0|0
01/08/2015|00:00|10.40.15.101|0|0
01/08/2015|00:00|10.40.16.100|0|0
01/08/2015|00:00|10.40.16.101|0|0
01/08/2015|00:00|10.40.17.100|0|0
01/08/2015|00:00|10.40.17.101|0|0
01/08/2015|00:00|10.40.17.102|0|0
01/08/2015|00:00|10.40.18.100|0|0
01/08/2015|00:00|10.40.18.101|0|0
01/08/2015|00:00|10.40.18.102|0|0
01/08/2015|00:00|10.40.2.100|0|0
01/08/2015|00:00|10.40.2.101|0|0
01/08/2015|00:00|10.40.20.100|1|1
01/08/2015|00:00|10.40.20.101|0|0
01/08/2015|00:00|10.40.21.100|4|4
01/08/2015|00:00|10.40.21.101|7|7
01/08/2015|00:00|10.40.21.102|10|10
01/08/2015|00:00|10.40.21.103|9|9
01/08/2015|00:00|10.40.22.100|1|1
01/08/2015|00:00|10.40.22.101|1|1
01/08/2015|00:00|10.40.22.102|0|0
01/08/2015|00:00|10.40.22.103|1|1
01/08/2015|00:00|10.40.23.100|0|0
01/08/2015|00:00|10.40.23.101|0|0
01/08/2015|00:00|10.40.23.102|0|0
01/08/2015|00:00|10.40.23.103|0|0
01/08/2015|00:00|10.40.24.100|0|0
01/08/2015|00:00|10.40.24.101|0|0
01/08/2015|00:00|10.40.24.102|0|0
01/08/2015|00:00|10.40.24.103|0|0
01/08/2015|00:00|10.40.25.100|1|1
01/08/2015|00:00|10.40.25.101|0|0
01/08/2015|00:00|10.40.25.102|0|0
01/08/2015|00:00|10.40.25.103|1|1
01/08/2015|00:00|10.40.26.100|1|1
01/08/2015|00:00|10.40.26.101|0|0
01/08/2015|00:00|10.40.26.102|1|1
01/08/2015|00:00|10.40.26.103|0|0
01/08/2015|00:00|10.40.27.100|0|0
01/08/2015|00:00|10.40.27.101|1|1
01/08/2015|00:00|10.40.27.102|1|1
01/08/2015|00:00|10.40.27.103|0|0
01/08/2015|00:00|10.40.28.100|0|0
01/08/2015|00:00|10.40.28.101|0|0
01/08/2015|00:00|10.40.28.102|0|0
01/08/2015|00:00|10.40.28.103|0|0
01/08/2015|00:00|10.40.29.100|0|0
01/08/2015|00:00|10.40.29.101|0|0
01/08/2015|00:00|10.40.29.102|0|0
01/08/2015|00:00|10.40.29.103|0|0
01/08/2015|00:00|10.40.29.104|0|0
01/08/2015|00:00|10.40.29.105|0|0
01/08/2015|00:00|10.40.29.106|0|0
01/08/2015|00:00|10.40.29.107|0|0
01/08/2015|00:00|10.40.3.100|0|0
01/08/2015|00:00|10.40.3.101|0|0
01/08/2015|00:00|10.40.3.102|0|0
01/08/2015|00:00|10.40.3.103|0|0
01/08/2015|00:00|10.40.30.100|3|3
01/08/2015|00:00|10.40.30.101|0|0
01/08/2015|00:00|10.40.4.100|0|0
01/08/2015|00:00|10.40.4.101|0|0
01/08/2015|00:00|10.40.4.102|0|0
01/08/2015|00:00|10.40.5.100|0|0
01/08/2015|00:00|10.40.5.101|0|0
01/08/2015|00:00|10.40.5.102|0|0
01/08/2015|00:00|10.40.5.103|0|0
01/08/2015|00:00|10.40.6.100|0|0
01/08/2015|00:00|10.40.6.101|3|3
01/08/2015|00:00|10.40.7.100|1|1
01/08/2015|00:00|10.40.7.101|0|0
01/08/2015|00:00|10.40.7.102|0|0
01/08/2015|00:00|10.40.7.103|4|4
01/08/2015|00:00|10.40.7.104|5|5
01/08/2015|00:00|10.40.7.105|0|0
01/08/2015|00:00|10.40.8.100|0|0
01/08/2015|00:00|10.40.8.101|1|1
01/08/2015|00:00|10.40.8.102|1|1
01/08/2015|00:00|10.40.9.100|0|0
01/08/2015|00:00|10.40.9.101|0|0
01/08/2015|00:00|10.40.9.102|0|0
01/08/2015|01:00|10.40.1.100|1|1
01/08/2015|01:00|10.40.1.101|0|0
01/08/2015|01:00|10.40.1.102|0|0
01/08/2015|01:00|10.40.1.103|0|0
01/08/2015|01:00|10.40.1.104|0|0
01/08/2015|01:00|10.40.1.105|0|0
01/08/2015|01:00|10.40.1.106|0|0
01/08/2015|01:00|10.40.1.107|0|0
01/08/2015|01:00|10.40.1.108|0|0
01/08/2015|01:00|10.40.1.109|0|0
01/08/2015|01:00|10.40.1.110|0|0
01/08/2015|01:00|10.40.1.111|0|0
01/08/2015|01:00|10.40.1.112|0|0
01/08/2015|01:00|10.40.1.113|0|0
01/08/2015|01:00|10.40.10.100|0|0
01/08/2015|01:00|10.40.10.101|0|0
01/08/2015|01:00|10.40.11.100|0|0
01/08/2015|01:00|10.40.11.101|0|0
01/08/2015|01:00|10.40.11.102|0|0
01/08/2015|01:00|10.40.12.100|0|0
01/08/2015|01:00|10.40.12.101|0|0
01/08/2015|01:00|10.40.12.102|0|0
01/08/2015|01:00|10.40.13.100|0|0
01/08/2015|01:00|10.40.13.101|0|0
01/08/2015|01:00|10.40.13.102|0|0
01/08/2015|01:00|10.40.13.103|0|0
01/08/2015|01:00|10.40.13.104|0|0
01/08/2015|01:00|10.40.13.105|0|0
01/08/2015|01:00|10.40.15.100|0|0
01/08/2015|01:00|10.40.15.101|0|0
01/08/2015|01:00|10.40.16.100|0|0
01/08/2015|01:00|10.40.16.101|0|0
01/08/2015|01:00|10.40.17.100|0|0
01/08/2015|01:00|10.40.17.101|0|0
01/08/2015|01:00|10.40.17.102|0|0
01/08/2015|01:00|10.40.18.100|0|0
01/08/2015|01:00|10.40.18.101|0|0
01/08/2015|01:00|10.40.18.102|0|0
01/08/2015|01:00|10.40.2.100|0|0
01/08/2015|01:00|10.40.2.101|0|0
01/08/2015|01:00|10.40.20.100|0|0
01/08/2015|01:00|10.40.20.101|0|0
01/08/2015|01:00|10.40.21.100|0|0
01/08/2015|01:00|10.40.21.101|0|0
01/08/2015|01:00|10.40.21.102|2|2
01/08/2015|01:00|10.40.21.103|0|0
01/08/2015|01:00|10.40.22.100|0|0
01/08/2015|01:00|10.40.22.101|1|1
01/08/2015|01:00|10.40.22.102|1|1
01/08/2015|01:00|10.40.22.103|0|0
01/08/2015|01:00|10.40.23.100|0|0
01/08/2015|01:00|10.40.23.101|0|0
01/08/2015|01:00|10.40.23.102|0|0
01/08/2015|01:00|10.40.23.103|0|0
01/08/2015|01:00|10.40.24.100|0|0
01/08/2015|01:00|10.40.24.101|0|0
01/08/2015|01:00|10.40.24.102|0|0
01/08/2015|01:00|10.40.24.103|0|0
01/08/2015|01:00|10.40.25.100|0|0
01/08/2015|01:00|10.40.25.101|0|0
01/08/2015|01:00|10.40.25.102|0|0
01/08/2015|01:00|10.40.25.103|0|0
01/08/2015|01:00|10.40.26.100|0|0
01/08/2015|01:00|10.40.26.101|0|0
01/08/2015|01:00|10.40.26.102|0|0
01/08/2015|01:00|10.40.26.103|0|0
01/08/2015|01:00|10.40.27.100|0|0
01/08/2015|01:00|10.40.27.101|0|0
01/08/2015|01:00|10.40.27.102|0|0
01/08/2015|01:00|10.40.27.103|0|0
01/08/2015|01:00|10.40.28.100|0|0
01/08/2015|01:00|10.40.28.101|0|0
01/08/2015|01:00|10.40.28.102|0|0
01/08/2015|01:00|10.40.28.103|0|0
01/08/2015|01:00|10.40.29.100|0|0
01/08/2015|01:00|10.40.29.101|0|0
01/08/2015|01:00|10.40.29.102|0|0
01/08/2015|01:00|10.40.29.103|0|0
01/08/2015|01:00|10.40.29.104|0|0
01/08/2015|01:00|10.40.29.105|0|0
01/08/2015|01:00|10.40.29.106|0|0
01/08/2015|01:00|10.40.29.107|0|0
01/08/2015|01:00|10.40.3.100|0|0
01/08/2015|01:00|10.40.3.101|0|0
01/08/2015|01:00|10.40.3.102|0|0
01/08/2015|01:00|10.40.3.103|0|0
01/08/2015|01:00|10.40.30.100|0|0
01/08/2015|01:00|10.40.30.101|0|0
01/08/2015|01:00|10.40.4.100|0|0
01/08/2015|01:00|10.40.4.101|0|0
01/08/2015|01:00|10.40.4.102|0|0
01/08/2015|01:00|10.40.5.100|0|0
01/08/2015|01:00|10.40.5.101|0|0
01/08/2015|01:00|10.40.5.102|0|0
01/08/2015|01:00|10.40.5.103|0|0
01/08/2015|01:00|10.40.6.100|0|0
01/08/2015|01:00|10.40.6.101|0|0
01/08/2015|01:00|10.40.7.100|0|0
01/08/2015|01:00|10.40.7.101|0|0
01/08/2015|01:00|10.40.7.102|0|0
01/08/2015|01:00|10.40.7.103|2|2
01/08/2015|01:00|10.40.7.104|0|0
01/08/2015|01:00|10.40.7.105|0|0
01/08/2015|01:00|10.40.8.100|0|0
01/08/2015|01:00|10.40.8.101|0|0
01/08/2015|01:00|10.40.8.102|0|0
01/08/2015|01:00|10.40.9.100|0|0
01/08/2015|01:00|10.40.9.101|0|0
01/08/2015|01:00|10.40.9.102|0|0
01/08/2015|02:00|10.40.1.100|1|1
01/08/2015|02:00|10.40.1.101|0|0
01/08/2015|02:00|10.40.1.102|0|0
01/08/2015|02:00|10.40.1.103|0|0
01/08/2015|02:00|10.40.1.104|0|0
01/08/2015|02:00|10.40.1.105|0|0
01/08/2015|02:00|10.40.1.106|0|0
01/08/2015|02:00|10.40.1.107|0|0
01/08/2015|02:00|10.40.1.108|0|0
01/08/2015|02:00|10.40.1.109|0|0
01/08/2015|02:00|10.40.1.110|0|0
01/08/2015|02:00|10.40.1.111|0|0
01/08/2015|02:00|10.40.1.112|0|0
01/08/2015|02:00|10.40.1.113|0|0
01/08/2015|02:00|10.40.10.100|0|0
01/08/2015|02:00|10.40.10.101|0|0
01/08/2015|02:00|10.40.11.100|0|0
01/08/2015|02:00|10.40.11.101|0|0
01/08/2015|02:00|10.40.11.102|0|0
01/08/2015|02:00|10.40.12.100|0|0
01/08/2015|02:00|10.40.12.101|0|0
01/08/2015|02:00|10.40.12.102|0|0
01/08/2015|02:00|10.40.13.100|0|0
01/08/2015|02:00|10.40.13.101|0|0
01/08/2015|02:00|10.40.13.102|0|0
01/08/2015|02:00|10.40.13.103|0|0
01/08/2015|02:00|10.40.13.104|0|0
01/08/2015|02:00|10.40.13.105|0|0
01/08/2015|02:00|10.40.15.100|0|0
01/08/2015|02:00|10.40.15.101|0|0
01/08/2015|02:00|10.40.16.100|0|0
01/08/2015|02:00|10.40.16.101|0|0
01/08/2015|02:00|10.40.17.100|0|0
01/08/2015|02:00|10.40.17.101|0|0
01/08/2015|02:00|10.40.17.102|0|0
01/08/2015|02:00|10.40.18.100|0|0
01/08/2015|02:00|10.40.18.101|0|0
01/08/2015|02:00|10.40.18.102|0|0
01/08/2015|02:00|10.40.2.100|0|0
01/08/2015|02:00|10.40.2.101|0|0
01/08/2015|02:00|10.40.20.100|0|0
01/08/2015|02:00|10.40.20.101|0|0
01/08/2015|02:00|10.40.21.100|0|0
01/08/2015|02:00|10.40.21.101|0|0
01/08/2015|02:00|10.40.21.102|2|2
01/08/2015|02:00|10.40.21.103|0|0
01/08/2015|02:00|10.40.22.100|0|0
01/08/2015|02:00|10.40.22.101|0|0
01/08/2015|02:00|10.40.22.102|0|0
01/08/2015|02:00|10.40.22.103|0|0
