01/07/2015|00:00|10.40.1.100|3|3
01/07/2015|00:00|10.40.1.101|2|2
01/07/2015|00:00|10.40.1.102|0|0
01/07/2015|00:00|10.40.1.103|0|0
01/07/2015|00:00|10.40.1.104|0|0
01/07/2015|00:00|10.40.1.105|0|0
01/07/2015|00:00|10.40.1.106|0|0
01/07/2015|00:00|10.40.1.107|4|4
01/07/2015|00:00|10.40.1.108|3|3
01/07/2015|00:00|10.40.1.109|3|3
01/07/2015|00:00|10.40.1.110|0|0
01/07/2015|00:00|10.40.1.111|0|0
01/07/2015|00:00|10.40.1.112|1|1
01/07/2015|00:00|10.40.1.113|4|4
01/07/2015|00:00|10.40.10.100|1|1
01/07/2015|00:00|10.40.10.101|2|2
01/07/2015|00:00|10.40.11.100|0|0
01/07/2015|00:00|10.40.11.101|0|0
01/07/2015|00:00|10.40.11.102|1|1
01/07/2015|00:00|10.40.12.100|2|2
01/07/2015|00:00|10.40.12.101|0|0
01/07/2015|00:00|10.40.12.102|0|0
01/07/2015|00:00|10.40.13.100|1|1
01/07/2015|00:00|10.40.13.101|0|0
01/07/2015|00:00|10.40.13.102|4|4
01/07/2015|00:00|10.40.13.103|11|11
01/07/2015|00:00|10.40.13.104|5|5
01/07/2015|00:00|10.40.13.105|5|5
01/07/2015|00:00|10.40.15.100|0|0
01/07/2015|00:00|10.40.15.101|0|0
01/07/2015|00:00|10.40.16.100|0|0
01/07/2015|00:00|10.40.16.101|0|0
01/07/2015|00:00|10.40.17.100|1|1
01/07/2015|00:00|10.40.17.101|0|0
01/07/2015|00:00|10.40.17.102|1|1
01/07/2015|00:00|10.40.18.100|3|3
01/07/2015|00:00|10.40.18.101|1|1
01/07/2015|00:00|10.40.18.102|0|0
01/07/2015|00:00|10.40.2.100|0|0
01/07/2015|00:00|10.40.2.101|4|4
01/07/2015|00:00|10.40.20.100|1|1
01/07/2015|00:00|10.40.20.101|1|1
01/07/2015|00:00|10.40.21.100|2|2
01/07/2015|00:00|10.40.21.101|3|3
01/07/2015|00:00|10.40.21.102|7|7
01/07/2015|00:00|10.40.21.103|4|4
01/07/2015|00:00|10.40.22.100|2|2
01/07/2015|00:00|10.40.22.101|2|2
